timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,24.9,33,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),0.8373,29.5,0.0000,9.9875,0.2779
2048,50.8,32,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),1.1839,30.7,-0.0035,5.7240,0.2578
3072,77.1,31,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),1.2118,31.7,-0.0035,7.8730,0.2911
4096,102.1,27,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),-3.3058,36.1,0.0006,9.7617,0.2922
5120,128.8,39,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),0.5674,25.6,-0.0101,17.3194,0.2842
6144,154.7,47,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),0.6367,21.7,-0.0031,54.7297,0.2921
7168,181.5,42,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),1.2602,24.0,0.0000,21.2786,0.2453
8192,207.2,39,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),1.9947,24.8,-0.0006,13.9445,0.2474
9216,232.8,36,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),1.5554,28.0,0.0025,9.1262,0.2461
10240,260.3,38,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),0.7167,26.5,-0.0032,12.7745,0.2909
11264,289.6,44,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),3.8185,22.1,-0.0027,11.0079,0.2654
12288,314.8,38,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),-2.2996,26.2,-0.0039,31.5970,0.2534
13312,340.6,48,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),2.4361,21.1,0.0074,22.7660,0.2701
14336,365.9,31,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),-3.8205,33.0,-0.0057,36.6593,0.2654
15360,392.4,40,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),2.5802,25.5,-0.0011,10.5310,0.2171
16384,418.1,34,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),2.5061,28.3,-0.0030,4.0663,0.2178
17408,444.4,37,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),1.8845,27.3,0.0012,8.2795,0.2860
18432,470.2,45,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.7746,21.6,-0.0005,2.2949,0.2018
19456,495.5,41,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),0.3801,24.8,-0.0045,23.2373,0.2373
20480,521.4,50,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.9119,19.2,-0.0016,5.1462,0.2281
21504,547.0,48,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),3.1280,21.1,-0.0015,7.1054,0.2486
22528,572.5,49,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),3.9331,20.9,-0.0048,6.5881,0.2469
23552,598.2,49,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.0731,20.9,0.0011,1.7337,0.2082
24576,622.7,50,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.5539,20.4,0.0017,3.1702,0.2147
25600,647.5,52,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.3510,19.5,-0.0044,3.3978,0.2120
26624,673.6,61,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.9703,16.7,-0.0039,2.6628,0.2189
27648,699.0,37,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),2.9538,25.8,0.0046,2.3392,0.1943
28672,725.0,70,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),6.6620,14.4,-0.0028,2.0027,0.2001
29696,750.3,55,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.4662,18.4,-0.0032,2.4006,0.2009
30720,775.7,51,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.5756,19.7,-0.0049,2.4773,0.1819
31744,801.4,55,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.0789,18.6,-0.0024,2.2079,0.1856
32768,826.6,50,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.2952,20.4,-0.0036,4.5430,0.1958
33792,851.2,41,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),2.7194,24.5,-0.0015,2.0394,0.1858
34816,878.1,48,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),3.7630,21.1,-0.0000,3.1139,0.2040
35840,903.7,52,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.8156,19.4,-0.0041,2.8183,0.1713
36864,928.6,61,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),6.0649,16.7,-0.0061,1.4209,0.1954
37888,957.0,56,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.5849,17.9,0.0049,1.9383,0.1857
38912,985.3,53,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.2933,19.2,0.0006,1.5675,0.2080
39936,1009.5,53,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.2014,19.0,0.0012,2.3125,0.2133
40960,1034.4,65,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.7713,15.8,-0.0007,2.5492,0.2053
41984,1059.0,40,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),0.6759,25.6,-0.0093,18.5203,0.1974
43008,1084.2,52,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.7989,19.3,0.0059,3.7400,0.2119
44032,1109.8,71,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),6.5370,14.2,0.0016,3.8418,0.2507
45056,1134.6,42,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),3.8260,23.9,-0.0047,1.5221,0.1981
46080,1159.5,48,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.0024,20.9,0.0004,4.1742,0.2550
47104,1184.6,52,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.3136,18.6,-0.0257,3.0023,0.2111
48128,1209.7,55,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),5.6654,18.5,0.0007,1.7444,0.2313
49152,1235.1,68,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),6.5168,14.8,-0.0037,3.1700,0.2649
50176,1260.2,56,Two-Stage Cascaded Common-Source Amplifier (AC-Coupled),4.9938,17.9,-0.0014,1.6075,0.2035
